genre,artist_name,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
Indie,Halsey,Empty Gold,57,0.00677,0.447,207410,0.805,0.0,0.27,-3.971,0.0397,143.986,0.218
Indie,Bear's Den,Above The Clouds Of Pompeii,52,0.838,0.581,279453,0.372,0.000327,0.0836,-12.403,0.0333,100.771,0.146
Indie,COIN,Growing Pains,61,0.0523,0.626,211533,0.946,0.0,0.149,-4.644,0.0779,103.004,0.679
Indie,Big Red Machine,Deep Green,47,0.734,0.544,239787,0.461,0.23,0.0922,-12.302,0.311,140.092,0.247
Indie,The Black Keys,Fever,63,0.00378,0.609,246307,0.674,0.000302,0.129,-6.506,0.0355,127.541,0.743
Indie,The Avett Brothers,Swept Away,47,0.119,0.372,233280,0.512,0.0,0.126,-8.135,0.028,160.859,0.554
Indie,Vampire Weekend,M79,53,0.14,0.774,255760,0.603,0.00764,0.296,-6.941,0.04,113.022,0.94
Indie,Mt. Joy,Silver Lining - Recorded at Spotify Studios NYC,61,0.834,0.488,209027,0.31,0.0,0.166,-10.673,0.0308,138.893,0.338
Indie,MGMT,Electric Feel,77,0.0714,0.763,229640,0.807,0.28,0.348,-3.714,0.035,103.038,0.559
Indie,Daughter,Smother,58,0.925,0.507,240560,0.138,0.0777,0.12,-16.447,0.0334,124.983,0.115
Indie,Purity Ring,bodyache,55,0.145,0.646,173214,0.657,5.7e-05,0.459,-5.3,0.0628,139.99,0.413
Indie,Boy & Bear,Southern Sun,54,0.136,0.538,281101,0.719,0.000394,0.187,-5.94,0.0348,118.315,0.502
Indie,Modest Mouse,Dashboard,62,0.00963,0.639,246173,0.903,7.06e-05,0.174,-5.013,0.0371,135.938,0.96
Indie,G-Eazy,Almost Famous,62,0.0337,0.696,268920,0.522,6.35e-06,0.113,-9.489,0.0872,124.025,0.0934
Indie,The Suffers,Peanuts,49,0.065,0.71,242845,0.594,1.06e-05,0.0549,-6.564,0.113,92.661,0.749
Indie,Vallis Alps,Fading,60,0.515,0.662,280055,0.482,0.00553,0.119,-9.786,0.0464,98.05,0.294
Indie,Doja Cat,Body Language,36,0.277,0.717,245240,0.468,0.0,0.112,-7.077,0.0525,96.47,0.691
Indie,Ryan Oakes,Superman,49,0.00967,0.722,205714,0.848,1.64e-06,0.265,-5.617,0.0351,140.021,0.643
Indie,First Aid Kit,Stay Gold,52,0.262,0.514,251000,0.74,4.7e-06,0.126,-4.377,0.0398,95.959,0.377
Indie,Magic Man,Out of Mind,44,0.000871,0.609,211373,0.944,0.00664,0.0595,-4.715,0.0306,116.035,0.69
Indie,Amber Mark,Lose My Cool,66,0.579,0.733,214578,0.474,0.000272,0.087,-8.024,0.0439,102.976,0.328
Indie,Rosie Carney,Thousand - Acoustic,47,0.957,0.477,202720,0.0785,0.00302,0.0703,-18.083,0.0367,109.482,0.192
Indie,Carly Rae Jepsen,I Didn’t Just Come Here To Dance,51,0.125,0.813,219893,0.617,0.000107,0.213,-7.036,0.036,122.041,0.526
Indie,The Flaming Lips,She Don't Use Jelly,58,0.207,0.33,222279,0.556,4.39e-05,0.315,-11.494,0.0796,173.828,0.506
Indie,Ekoh,Freeverse 3,50,0.333,0.508,217263,0.676,0.0,0.104,-6.478,0.265,92.486,0.596
Indie,Mike Stud,Mirrors on the Ceiling,63,0.447,0.735,214805,0.334,1.37e-06,0.0956,-11.59,0.191,148.09,0.594
Indie,Witt Lowry,Phone (feat. Gjan),59,0.317,0.643,277347,0.594,0.0,0.074,-8.288,0.319,97.846,0.361
Indie,Vera Blue,Give In,54,0.278,0.566,221013,0.596,0.0,0.123,-6.756,0.0991,81.961,0.295
Indie,Radiator Hospital,Cut Your Bangs,44,0.148,0.547,126972,0.738,0.0,0.204,-4.944,0.0272,132.748,0.866
Indie,Zion.T,Hello Tutorial,61,0.675,0.739,202343,0.349,0.0,0.326,-7.477,0.0604,98.049,0.496
Indie,Seafret,Loving You,58,0.759,0.56,194920,0.468,1.73e-05,0.0935,-6.792,0.0284,129.961,0.124
Indie,LP,Switchblade,54,0.829,0.519,264117,0.419,8.33e-05,0.14,-7.42,0.0286,130.213,0.264
Indie,Interpol,All The Rage Back Home,57,4.2e-05,0.288,262427,0.907,0.579,0.277,-5.753,0.0576,84.483,0.349
Indie,Bright Eyes,Road To Joy,46,0.032,0.33,234907,0.592,0.00173,0.115,-8.567,0.03,146.599,0.123
Indie,Stella Donnelly,Lunch,48,0.839,0.302,220050,0.426,3.11e-05,0.143,-8.634,0.0382,84.552,0.221
Indie,The Shins,Simple Song,64,0.0133,0.546,255400,0.878,0.0,0.135,-5.137,0.0525,119.945,0.35
Indie,Yoke Lore,Cut and Run,52,0.256,0.68,233983,0.49,0.248,0.196,-7.059,0.0322,129.933,0.185
Indie,STRFKR,Isabella of Castile,45,0.00403,0.488,271027,0.751,0.69,0.239,-6.243,0.0343,82.991,0.167
Indie,Watsky,Limo 4 Emos,53,0.537,0.419,199610,0.66,2.49e-05,0.104,-6.856,0.283,86.052,0.733
Indie,Courtney Barnett,Depreston,48,0.0246,0.692,292853,0.467,1.43e-05,0.059,-11.577,0.0336,126.407,0.422
Indie,Dermot Kennedy,Young & Free,66,0.0845,0.487,266766,0.63,0.0,0.109,-6.053,0.0432,153.131,0.156
Indie,The Decemberists,Make You Better,47,0.143,0.423,307867,0.874,8.65e-05,0.127,-4.8,0.0399,119.313,0.305
Indie,Joanna Wang,Wild World - Acoustic Version,61,0.8,0.67,225053,0.306,1.18e-06,0.0829,-11.032,0.0366,139.949,0.61
Indie,HONNE,It Ain't Wrong Loving You,45,0.204,0.603,196058,0.557,0.000564,0.0998,-6.863,0.0659,99.845,0.301
Indie,Two Door Cinema Club,Bad Decisions,48,0.0494,0.62,297787,0.678,0.0123,0.134,-9.111,0.0353,105.99,0.391
Indie,Luke Christopher,CAN'T LET GO,47,0.125,0.794,140540,0.492,0.0,0.142,-7.443,0.0379,129.859,0.829
Indie,Myd,The Sun,58,0.22,0.774,210040,0.673,0.583,0.0973,-6.473,0.035,126.016,0.917
Indie,G-Eazy,Good Life (with G-Eazy & Kehlani),65,0.00464,0.565,225526,0.771,0.0,0.0568,-5.22,0.213,168.385,0.573
Indie,Xuitcasecity,Die Young,53,0.0925,0.701,144145,0.75,0.000162,0.102,-6.745,0.09,155.09,0.495
Indie,Nick Wilson,All for You,46,0.808,0.56,349187,0.217,0.000132,0.0972,-15.831,0.0351,128.117,0.0794
Indie,Kim Petras,Tell Me It’s A Nightmare,55,0.00215,0.671,248744,0.738,5.77e-06,0.111,-6.011,0.0688,109.987,0.249
Indie,Beach Goons,Hunny Bunnies,45,0.000308,0.169,120790,0.897,0.000601,0.0943,-4.307,0.0906,204.377,0.467
Indie,Mike Stud,Things I Like,58,0.624,0.768,226638,0.403,0.0293,0.138,-10.803,0.206,119.945,0.395
Indie,Amos Lee,Wait Up For Me,57,0.677,0.654,225147,0.24,0.00649,0.0784,-15.692,0.0288,83.013,0.246
Indie,"Albert Hammond, Jr.",Muted Beatings,50,0.00224,0.47,196853,0.877,1.06e-05,0.264,-5.499,0.0504,162.011,0.788
Indie,Lostboycrow,The Lost Boy (feat. Skizzy Mars),57,0.378,0.721,242609,0.567,0.0,0.349,-6.733,0.0412,143.995,0.23
Indie,OK Go,Get Over It,62,0.00127,0.389,196760,0.767,0.0,0.435,-4.314,0.149,184.926,0.544
Indie,MGMT,She Works Out Too Much,57,0.00596,0.633,278387,0.919,0.273,0.43,-6.208,0.0343,147.97,0.805
Indie,The Aces,Lovin' Is Bible,52,0.139,0.68,200363,0.871,0.0,0.0925,-4.691,0.0682,114.052,0.834
Indie,Reignwolf,Hardcore,53,0.0831,0.54,204507,0.615,0.00472,0.118,-7.479,0.0724,144.87,0.451
Indie,gianni & kyle,jealous,62,0.274,0.832,213556,0.643,0.0,0.0983,-6.035,0.127,135.007,0.393
Indie,Blur,Coffee And TV,64,0.0354,0.733,319227,0.781,0.261,0.0878,-8.274,0.0367,121.614,0.965
Indie,Xuitcasecity,Need Somebody,64,0.252,0.424,188220,0.647,0.0,0.208,-6.556,0.188,89.793,0.262
Indie,Mother Mother,Oh Ana,51,0.672,0.512,197080,0.525,1.66e-05,0.112,-7.152,0.0429,128.054,0.337
Indie,Lord Huron,I Will Be Back One Day,44,0.396,0.577,205907,0.738,4.05e-05,0.234,-6.197,0.0361,123.983,0.489
Indie,Father John Misty,Hollywood Forever Cemetery Sings,54,0.0502,0.583,190613,0.831,0.272,0.04,-3.417,0.0289,94.009,0.628
Indie,Quinn XCII,60 Seconds,52,0.107,0.79,183080,0.661,0.0,0.14,-5.355,0.0536,144.966,0.674
Indie,Said the Sky,Never Gone,48,0.179,0.28,243200,0.646,3.59e-06,0.361,-4.69,0.0413,149.919,0.191
Indie,Kim Petras,Close Your Eyes,60,0.00949,0.542,235616,0.708,0.00342,0.132,-5.805,0.0484,106.083,0.372
Indie,Ray LaMontagne,Shelter,51,0.292,0.484,276507,0.187,3.73e-06,0.316,-14.75,0.0352,116.866,0.193
Indie,The Growlers,When You Were Made,58,0.402,0.551,218286,0.761,0.0,0.235,-5.279,0.029,116.098,0.385
Indie,The Gaslight Anthem,"""45""",48,0.000696,0.315,202493,0.97,0.0,0.277,-4.709,0.102,178.068,0.423
Indie,joan,love somebody like you,57,0.0596,0.577,227631,0.854,2.69e-05,0.205,-3.754,0.0473,94.999,0.336
Indie,Boys Age,Postcards Holiday,53,0.352,0.669,234414,0.753,0.602,0.0983,-5.925,0.0283,95.109,0.543
Indie,Varsity,"So Sad, So Sad",57,0.0748,0.397,232567,0.518,0.00634,0.133,-7.156,0.0327,113.737,0.262
Indie,Loyle Carner,Damselfly,64,0.517,0.82,172653,0.596,0.00159,0.358,-7.539,0.246,94.968,0.54
Indie,Mumm-ra,She's Got You High,52,0.024,0.463,205213,0.736,0.0,0.293,-4.341,0.0329,131.594,0.374
Indie,Sabrina Claudio,Frozen,67,0.741,0.486,244910,0.419,6.59e-05,0.096,-6.415,0.0563,119.065,0.227
Indie,Hayley Kiyoko,Pretty Girl,54,0.23,0.68,216453,0.784,0.058,0.135,-6.524,0.0763,126.03,0.411
Indie,LP,Night Like This,53,0.283,0.667,240280,0.489,0.0,0.0948,-5.283,0.0278,116.95,0.155
Indie,HARBOUR,Judy You Hung the Moon,42,0.507,0.65,210000,0.648,0.0,0.0901,-7.702,0.0335,139.989,0.625
Indie,Elephante,Sirens,49,0.00994,0.621,249412,0.783,2.24e-06,0.383,-4.698,0.0471,101.976,0.203
Indie,Cass McCombs,Bum Bum Bum,62,0.74,0.509,299671,0.508,0.305,0.0979,-11.33,0.0319,79.923,0.366
Indie,Cults,Go Outside,53,0.115,0.374,204400,0.697,0.893,0.343,-6.758,0.0331,77.549,0.493
Indie,MUNA,Winterbreak - Tiësto's Deep House Remix,53,0.0102,0.699,228537,0.725,1.34e-05,0.336,-5.426,0.0523,113.024,0.342
Indie,Mother Mother,So Down,48,0.0946,0.68,181480,0.564,0.0,0.113,-9.486,0.0461,111.987,0.548
Indie,Grouplove,Colours,58,0.0211,0.529,257787,0.83,0.0,0.0983,-5.428,0.0397,93.933,0.318
Indie,Mild Orange,Mysight,49,0.0714,0.611,259155,0.557,0.0,0.122,-6.934,0.0275,132.098,0.238
Indie,Adam Jensen,Drugs,53,0.216,0.763,206992,0.498,1.83e-06,0.585,-5.659,0.0556,104.95,0.625
Indie,Great Lake Swimmers,Your Rocky Spine,53,0.65,0.707,216453,0.421,0.00438,0.202,-15.321,0.0313,94.331,0.535
Indie,Ella Vos,You Don't Know About Me (R3hab Remix),55,0.299,0.665,157312,0.452,0.0,0.113,-7.81,0.0339,159.938,0.424
Indie,Cub Sport,Summer Lover,46,0.769,0.388,136853,0.348,2.44e-06,0.134,-8.985,0.0301,114.763,0.132
Indie,Thirteen Senses,Into The Fire,43,0.0468,0.394,218773,0.592,0.00501,0.111,-6.747,0.0264,173.946,0.142
Indie,The Head and the Heart,Down in the Valley,63,0.555,0.418,303653,0.403,0.024,0.108,-10.53,0.0294,105.801,0.149
Indie,Tyler Childers,If Whiskey Could Talk,52,0.877,0.58,231387,0.212,2.26e-05,0.105,-13.108,0.0345,136.318,0.533
Indie,together PANGEA,Badillac,47,0.000306,0.344,147880,0.917,0.000695,0.286,-2.989,0.0703,132.444,0.458
Indie,DREAMERS,Misfits T-Shirt,47,0.000332,0.48,188082,0.93,0.00207,0.0955,-4.212,0.0691,179.967,0.481
Indie,Kings of Leon,Eyes On You,54,0.0194,0.244,280693,0.859,0.0279,0.117,-4.57,0.0423,182.956,0.567
Indie,BANNERS,Holy Ground,50,0.172,0.456,258627,0.515,0.0,0.157,-5.672,0.0296,147.077,0.17
Indie,Beach Goons,Choker,44,1.96e-05,0.383,80452,0.935,0.89,0.308,-6.117,0.0685,94.998,0.255
Indie,Flatpocket,Bucks O'Plenty,58,0.0914,0.817,93867,0.475,0.412,0.16,-8.99,0.0361,99.002,0.395
Indie,Zion.T,Ideal,53,0.386,0.853,119403,0.557,0.0,0.0889,-5.786,0.264,75.021,0.744
Indie,The Avett Brothers,Famous Flower of Manhattan,53,0.843,0.553,232453,0.155,0.00012,0.114,-8.905,0.034,102.99,0.45
Indie,POWERS,Sunshine - The Knocks Remix,49,0.0156,0.674,324493,0.951,0.182,0.0866,-3.371,0.131,120.001,0.274
Indie,Allie X,Bitch,53,0.00575,0.606,207301,0.642,0.48,0.102,-5.339,0.0279,84.975,0.0763
Indie,Rainbow Kitten Surprise,Fever Pitch,63,0.383,0.789,163747,0.593,1.29e-06,0.191,-7.877,0.0582,109.952,0.293
Indie,Hearts & Colors,For The Love,61,0.203,0.614,220629,0.589,0.0,0.114,-8.043,0.0354,107.959,0.366
Indie,Rejjie Snow,ACID TRIP,51,0.0359,0.72,188293,0.562,0.0,0.126,-7.642,0.0367,98.943,0.393
Indie,Xavier Omär,Speculate,53,0.701,0.593,210280,0.25,1.23e-06,0.421,-10.152,0.0349,119.893,0.449
Indie,Vista Kicks,Gotta Get Away,46,0.0638,0.721,230000,0.802,0.0293,0.137,-5.502,0.0366,122.985,0.901
Indie,Gus Dapperton,Ditch,58,0.0194,0.547,210233,0.564,0.0437,0.122,-8.307,0.031,112.97,0.0677
Indie,Darlingside,Futures,53,0.291,0.348,285347,0.479,0.151,0.0988,-10.075,0.029,97.871,0.173
Indie,The Libertines,Can't Stand Me Now,66,0.0111,0.368,203733,0.935,0.00201,0.0948,-3.204,0.0587,164.425,0.558
Indie,Perfume Genius,Valley,52,0.814,0.754,189781,0.253,0.11,0.209,-9.445,0.0297,100.074,0.44
Indie,Neon Trees,Animal,66,0.000392,0.486,212293,0.831,0.0,0.363,-5.5,0.0506,148.026,0.8
Indie,Bikini Kill,Rebel Girl,56,0.0122,0.435,157333,0.939,0.00466,0.0614,-3.845,0.111,134.938,0.559
Indie,Wild Rivers,Undercover,49,0.62,0.556,217897,0.325,0.00289,0.104,-13.709,0.0322,165.913,0.195
Indie,Carly Rae Jepsen,Call Me Maybe,68,0.0123,0.778,193400,0.585,0.0,0.108,-6.502,0.0435,120.069,0.626
Indie,The Undercover Dream Lovers,Good Luck,54,0.0041,0.754,276747,0.763,0.163,0.0938,-6.685,0.0298,109.996,0.799
Indie,Capital Cities,Kangaroo Court,64,0.00694,0.764,223187,0.579,0.000654,0.0305,-5.086,0.0366,100.0,0.975
Indie,Little Comets,Bridge Burn,41,0.765,0.634,164760,0.446,0.0,0.109,-10.345,0.041,102.977,0.496
Indie,The xx,Lips,55,0.494,0.523,200627,0.591,0.511,0.0788,-8.772,0.0543,173.94,0.195
Indie,Real Estate,Crime,49,0.122,0.585,195960,0.868,0.446,0.356,-6.345,0.0279,120.697,0.739
Indie,Bazanji,What It Feels Like,59,0.068,0.716,185724,0.629,0.0,0.138,-6.091,0.0376,151.947,0.16
Indie,Autograf,Nobody Knows (feat. WYNNE),51,0.646,0.582,211965,0.621,0.275,0.111,-9.194,0.056,184.98,0.061
Indie,HONNE,I Got You ◑,62,0.046,0.668,211712,0.515,0.0,0.17,-6.033,0.25,86.505,0.64
Indie,Sasha Sloan,Normal,63,0.528,0.749,192200,0.419,7.85e-06,0.113,-9.41,0.0719,120.166,0.279
Indie,Bea Miller,outside,53,0.0888,0.691,200480,0.697,0.0,0.152,-4.272,0.237,79.917,0.805
Indie,NIKI,Newsflash!,58,0.086,0.734,204427,0.373,0.0,0.0913,-8.997,0.146,79.998,0.481
Indie,Jez Dior,Long Sun,55,0.0712,0.599,238567,0.629,0.0,0.347,-7.493,0.349,151.732,0.39
Indie,The National,I Should Live in Salt,60,0.188,0.519,248044,0.618,7.34e-06,0.106,-7.103,0.0254,134.036,0.139
Indie,COIN,Talk Too Much,67,0.0106,0.598,187813,0.914,1.22e-06,0.369,-3.752,0.0878,103.972,0.531
Indie,Mac DeMarco,Salad Days,67,0.0876,0.43,145893,0.771,0.0239,0.121,-7.176,0.0375,201.001,0.772
Indie,Chelsea Cutler,Love You More,51,0.236,0.679,215053,0.553,1.29e-06,0.0996,-5.787,0.0733,101.912,0.269
Indie,The Beach,Bridge Back to Your Heart,66,0.56,0.581,261280,0.44,0.0,0.0931,-9.565,0.0323,74.981,0.265
Indie,Terror Jr,Sugar,50,0.326,0.64,192670,0.673,0.000543,0.108,-5.35,0.139,80.43,0.622
Indie,Sasha Sloan,Hurt,51,0.52,0.715,180031,0.513,0.0049,0.135,-9.506,0.183,136.029,0.372
Indie,Sasha Sloan,The Only,62,0.743,0.684,213959,0.259,0.0,0.137,-11.004,0.0493,138.008,0.0517
Indie,Catfish and the Bottlemen,Hourglass,59,0.392,0.651,138154,0.294,7.82e-05,0.137,-9.766,0.033,129.827,0.417
Indie,Timeflies,Once In a While - Acoustic,63,0.794,0.636,231583,0.355,0.0,0.374,-7.047,0.0665,99.295,0.738
Indie,Sofia Karlberg,All The Stars,64,0.932,0.468,248586,0.289,0.0,0.108,-10.788,0.0395,81.952,0.336
Indie,The xx,Intro,66,0.459,0.617,127920,0.778,0.925,0.128,-8.871,0.027,100.363,0.152
Indie,Ages and Ages,Day from Night,46,0.648,0.564,248697,0.378,0.0151,0.332,-10.753,0.0298,76.021,0.628
Indie,Me + T,I'm Not Here (Original Score),47,0.925,0.185,211906,0.244,1.78e-05,0.13,-11.461,0.033,183.599,0.0636
Indie,Jack River,Confess,58,0.0301,0.483,202007,0.53,0.0,0.169,-5.531,0.0266,79.998,0.315
Indie,SYML,Where's My Love - Piano Solo,75,0.989,0.539,274493,0.0511,0.928,0.127,-16.503,0.0588,179.994,0.135
Indie,Gallant,Haha No One Can Hear You!,50,0.0552,0.426,273324,0.558,0.0,0.164,-7.404,0.114,148.0,0.53
Indie,G-Eazy,No Less,62,0.566,0.632,250640,0.49,0.0,0.0985,-7.386,0.286,93.979,0.178
Indie,Bon Iver,Blindsided,55,0.958,0.671,329267,0.147,0.0779,0.144,-18.626,0.0366,115.298,0.0556
Indie,Girl Talk,Still Here,45,0.0899,0.786,237099,0.699,0.0,0.379,-8.403,0.293,90.035,0.525
Indie,Parade of Lights,Tangled Up,51,0.0526,0.529,212280,0.675,0.000888,0.126,-6.861,0.0376,127.905,0.348
Indie,José González,Crosses,53,0.905,0.667,162920,0.372,0.0241,0.102,-9.944,0.0296,134.607,0.317
Indie,Spoon,Don't You Evah,53,0.0425,0.77,216720,0.615,0.0,0.169,-7.165,0.0294,120.891,0.961
Indie,I'm With Her,I-89 - Recorded At Spotify Studios NYC,51,0.818,0.581,180581,0.375,1.05e-06,0.109,-11.591,0.0359,89.582,0.649
Indie,Arlie,didya think,55,0.00415,0.468,200467,0.89,1.21e-05,0.508,-2.974,0.0701,140.265,0.709
Indie,Beck,Super Cool,56,0.0335,0.661,203787,0.829,0.0,0.214,-4.977,0.0926,103.988,0.698
Indie,Ten Fé,Elodie,50,0.175,0.539,305500,0.831,0.00371,0.236,-5.025,0.0459,169.93,0.476
Indie,Patrick Watson,Broken,50,0.975,0.377,277186,0.14,0.0354,0.0607,-13.841,0.0404,146.618,0.212
Indie,Drugdealer,The Real World,60,0.489,0.608,187600,0.359,0.0,0.267,-8.916,0.0324,118.15,0.293
Indie,Dan Auerbach,Never in My Wildest Dreams,67,0.315,0.559,176027,0.466,0.0039,0.0933,-6.769,0.0362,117.21,0.623
Indie,Angel Olsen,Heart Shaped Face,48,0.359,0.448,332907,0.435,0.00322,0.126,-9.049,0.0306,134.802,0.606
Indie,Jai Wolf,Lost (feat. Chelsea Jade),62,0.0533,0.672,241041,0.647,0.0932,0.122,-6.264,0.0314,99.994,0.237
Indie,Arcade Fire,We Exist,51,0.00731,0.567,343784,0.506,0.205,0.103,-8.742,0.0264,116.392,0.358
Indie,Otis Junior,Need to Know,49,0.0481,0.74,184000,0.708,0.000106,0.153,-6.918,0.241,95.933,0.767
Indie,Bad Suns,Patience,48,0.00438,0.516,211507,0.962,0.000746,0.0862,-5.39,0.16,178.127,0.537
Indie,Young the Giant,Call Me Back,58,0.202,0.75,237747,0.365,0.0082,0.122,-6.741,0.0372,89.981,0.101
Indie,PENOMECO,COCO BOTTLE,57,0.1,0.826,187889,0.714,3.2e-06,0.256,-5.92,0.0659,120.019,0.858
Indie,The Stray Birds,Dream in Blue,55,0.71,0.45,212027,0.324,0.000679,0.176,-11.234,0.037,179.133,0.354
Indie,The Wild Reeds,Capable,50,0.175,0.413,257173,0.603,0.000864,0.101,-6.786,0.0371,172.204,0.225
Indie,Meg Myers,Running Up That Hill,49,0.0653,0.587,263717,0.898,2.26e-06,0.146,-3.91,0.0661,102.012,0.473
Indie,The Paper Kites,"Give Me Your Fire, Give Me Your Rain",51,0.123,0.526,212200,0.654,0.0845,0.248,-4.403,0.0328,78.02,0.741
Indie,Beach House,Lose Your Smile,47,0.29,0.389,249253,0.494,0.777,0.088,-8.568,0.0297,132.668,0.221
Indie,Arcade Fire,Rebellion (Lies),65,0.00744,0.401,310893,0.933,0.627,0.318,-5.682,0.0344,127.193,0.734
Indie,G-Eazy,Remember You,62,0.345,0.654,215880,0.565,0.0,0.157,-8.741,0.196,140.079,0.207
Indie,King Gizzard & The Lizard Wizard,Cyboogie,49,0.074,0.44,407736,0.716,0.726,0.207,-6.854,0.0606,123.627,0.196
Indie,Halloran & Kate,Your Song - Acoustic,60,0.873,0.512,200006,0.098,0.0,0.162,-16.191,0.0354,175.507,0.612
Indie,The White Stripes,Blue Orchid,56,0.0875,0.482,157560,0.642,7.34e-06,0.31,-8.535,0.325,151.323,0.6
Indie,YUNGBLUD,Kill Somebody,61,0.103,0.723,187881,0.795,0.0,0.087,-5.717,0.193,148.044,0.537
Indie,Sylvan Esso,Wolf,46,0.857,0.733,195800,0.332,0.00257,0.294,-9.015,0.0488,120.053,0.27
Indie,The Lumineers,Pretty Paper,51,0.856,0.452,170493,0.267,0.129,0.114,-9.084,0.0407,159.613,0.148
Indie,G-Eazy,"Me, Myself & I",79,0.0186,0.757,251467,0.672,0.0,0.158,-6.524,0.0955,111.996,0.382
Indie,Futuristic,Take a Ride,48,0.0259,0.886,175595,0.717,0.0,0.0595,-4.888,0.0557,123.087,0.887
Indie,ayokay,Don't Wanna Be Your Friend (feat. Katie Pearlman),49,0.247,0.659,153720,0.542,2.06e-06,0.073,-5.459,0.0646,170.034,0.236
Indie,Halsey,Walls Could Talk,69,0.128,0.626,101790,0.423,0.0,0.18,-6.035,0.0513,95.162,0.571
Indie,Mark Diamond,In the End (Lost Recording #10),51,0.892,0.405,201781,0.227,6.32e-06,0.129,-9.586,0.0395,144.621,0.0398
Indie,The Hunna,Bonfire,47,0.000324,0.515,177653,0.84,0.0,0.126,-4.217,0.0962,139.924,0.386
Indie,Surf Curse,Goth Babe,45,0.000109,0.414,170667,0.889,4.25e-06,0.0705,-9.578,0.0567,100.243,0.512
Indie,VHS Collection,I Can't Stand It,46,0.00418,0.625,192027,0.706,3.69e-06,0.0758,-5.412,0.0365,100.011,0.394
Indie,Twin Peaks,Wanted You,47,0.666,0.535,202733,0.725,0.29,0.162,-5.493,0.0309,161.679,0.561
Indie,courtship.,Tell Me Tell Me,57,0.000345,0.578,188258,0.769,0.00373,0.25,-4.527,0.0866,119.859,0.721
Indie,ayokay,Half Past You (feat. Future Jr.),56,0.529,0.612,173667,0.613,1.28e-05,0.0981,-7.517,0.0624,79.957,0.372
Indie,Big Wild,Crickets,48,0.117,0.608,162909,0.621,0.177,0.225,-7.017,0.0469,82.514,0.335
Indie,Cherry Glazerr,Self Explained,52,0.0341,0.47,216773,0.695,0.0,0.19,-3.83,0.0359,173.941,0.696
Indie,Cut Copy,Counting Down,54,0.396,0.586,230787,0.856,0.00836,0.0895,-5.241,0.0432,110.022,0.689
Indie,boy pablo,ur phone,59,0.0386,0.435,203333,0.355,0.709,0.601,-11.015,0.0269,179.987,0.74
Indie,Whethan,Aftertaste (feat. Opia),57,0.292,0.536,160235,0.644,8.34e-06,0.0802,-6.28,0.191,113.317,0.607
Indie,The Strokes,What Ever Happened?,56,9.67e-05,0.547,169273,0.599,0.679,0.229,-6.057,0.0344,116.165,0.587
Indie,Sleeping At Last,Atlas: Four,53,0.969,0.34,294179,0.115,1.69e-05,0.119,-13.264,0.0351,131.239,0.13
Indie,The Libertines,Don’t Look Back Into The Sun,47,0.00527,0.21,178267,0.84,0.00117,0.265,-4.053,0.109,178.905,0.618
Indie,Tim Atlas,Unwind,54,0.81,0.488,201179,0.562,0.00194,0.125,-8.278,0.208,80.018,0.767
Indie,HOMESHAKE,He’s Heating Up!,49,0.532,0.9,175398,0.197,0.000522,0.0966,-9.211,0.0447,110.043,0.729
Indie,Ziggy Alberts,Days in the Sun,59,0.819,0.625,214647,0.459,0.0,0.118,-10.772,0.0413,126.125,0.312
Indie,Fly Golden Eagle,Psyche's Dagger,44,0.00273,0.348,250587,0.882,1.68e-05,0.422,-3.766,0.0649,165.845,0.64
Indie,Arctic Monkeys,Red Light Indicates Doors Are Secured,46,0.00316,0.622,143627,0.846,0.0,0.0989,-4.831,0.0311,110.683,0.914
Indie,The National,All the Wine,49,0.000753,0.605,195320,0.853,0.0531,0.0995,-4.84,0.0265,119.995,0.636
Indie,Vampire Weekend,The Kids Don't Stand A Chance,51,0.273,0.659,243000,0.453,0.44,0.182,-6.226,0.0365,140.015,0.906
Indie,Jake Etheridge,Getting over You,51,0.882,0.586,177533,0.209,2.1e-06,0.124,-13.952,0.0292,138.201,0.206
Indie,Shakey Graves,Hard Wired,48,0.804,0.569,247240,0.436,3.31e-06,0.254,-8.797,0.0392,105.695,0.438
Indie,LOYAL,Light up for You,56,0.242,0.738,223792,0.632,0.0,0.072,-8.107,0.0862,118.003,0.697
Indie,The National,Pink Rabbits,54,0.789,0.501,276200,0.657,0.0997,0.0908,-7.332,0.0443,110.11,0.282
Indie,Hoodie Allen,Sushi,48,0.124,0.895,178698,0.754,0.0,0.0616,-5.968,0.113,131.996,0.766
Indie,George Ogilvie,Birdsong,55,0.722,0.445,326000,0.222,0.00277,0.104,-8.788,0.0344,114.488,0.0781
Indie,Picture This,One Drink,74,0.0342,0.707,200720,0.771,1.79e-06,0.0684,-4.371,0.0821,94.035,0.609
Indie,EDEN,XO,71,0.625,0.611,159512,0.39,0.0,0.118,-5.861,0.116,163.897,0.617
Indie,Black Belt Eagle Scout,Soft Stud,46,0.00389,0.55,368063,0.728,0.431,0.117,-7.091,0.0274,124.095,0.335
Indie,NoMBe,Milk & Coffee 2.0,21,0.00459,0.658,218901,0.685,0.265,0.15,-7.044,0.0409,90.964,0.942
Indie,for KING & COUNTRY,It's Not Over Yet,54,0.015,0.575,218787,0.604,0.0,0.0725,-7.223,0.0452,74.974,0.517
Indie,Miike Snow,Song For No One,49,0.00979,0.708,248747,0.818,0.0964,0.188,-6.545,0.0328,113.954,0.614
